,id,AL,AZ,CA,CO,CT,FL,GA,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MO,NJ,NM,NY,NC,OH,OK,OR,PA,SC,TN,TX,VA,WA,WV,WI,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli.1,ili.1,wnohh_cmnty_cli.1,wbelief_masking_effective.1,wbelief_distancing_effective.1,wcovid_vaccinated_friends.1,wlarge_event_indoors.1,wothers_masked_public.1,wothers_distanced_public.1,wshop_indoors.1,wrestaurant_indoors.1,wworried_catch_covid.1,hh_cmnty_cli.1,nohh_cmnty_cli.1,wearing_mask_7d.1,public_transit.1,worried_finances.1,tested_positive.1,cli.2,ili.2,wnohh_cmnty_cli.2,wbelief_masking_effective.2,wbelief_distancing_effective.2,wcovid_vaccinated_friends.2,wlarge_event_indoors.2,wothers_masked_public.2,wothers_distanced_public.2,wshop_indoors.2,wrestaurant_indoors.2,wworried_catch_covid.2,hh_cmnty_cli.2,nohh_cmnty_cli.2,wearing_mask_7d.2,public_transit.2,worried_finances.2,tested_positive.2
519,519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10258745768949028,0.1040605380387803,0.15106577185486308,0.4893988997368357,0.46662590774054413,0.4886610936728104,0.7453511378340594,0.15401418510751627,0.21446834171005025,0.8847962522294988,0.7539225331845351,0.4514730130535576,0.13283271607708172,0.12421213557951391,0.39205177060497387,0.2353433547967681,0.42850208567701187,0.08956293210514406,0.10077224728463192,0.10060900042893221,0.1688162003465204,0.4920995468694733,0.47495700859118717,0.5006151765374125,0.7233391898939825,0.15390589926175968,0.19130844164813587,0.8865651041778446,0.7213241685306093,0.4938257102531045,0.14841745646222607,0.14340139580286346,0.4088239205851955,0.22557928605615096,0.434045970878957,0.09339763512724601,0.1200170053573786,0.12009393628373345,0.18734659428895273,0.491816417186171,0.4663856826655328,0.5206093953871829,0.7358539461440351,0.15798847285243567,0.1888640561777345,0.8953873219728545,0.7355069197837321,0.4949550592391403,0.16873187328367842,0.16188141554735888,0.41762240426599273,0.22786863361001802,0.45334995312117554,0.12125492625443281
520,520,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10077224728463192,0.10060900042893221,0.1688162003465204,0.4920995468694733,0.47495700859118717,0.5006151765374125,0.7233391898939825,0.15390589926175968,0.19130844164813587,0.8865651041778446,0.7233807033093335,0.4938257102531045,0.14841745646222607,0.14340139580286346,0.4019652153476475,0.22557928605615096,0.434045970878957,0.09339763512724601,0.1200170053573786,0.12009393628373345,0.18734659428895273,0.491816417186171,0.4663856826655328,0.5206093953871829,0.7359797177304896,0.15798847285243567,0.1888640561777345,0.8953873219728545,0.7355069197837321,0.4949550592391403,0.16873187328367842,0.16188141554735888,0.414044123608919,0.22786863361001802,0.45334995312117554,0.12125492625443281,0.13732249997684437,0.1379420739287333,0.20841797583576305,0.4759702489736073,0.44591815305232174,0.5203194431438065,0.740481786700491,0.15988817337474892,0.18473957883449643,0.8849852457432945,0.7384317632922679,0.48458568115599476,0.1908807324763768,0.17954890467660142,0.4254561159261082,0.22470813732955358,0.4323997130050772,0.13927871044087808
521,521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1200170053573786,0.12009393628373345,0.18734659428895273,0.491816417186171,0.4663856826655328,0.5206093953871829,0.7359797177304896,0.15798847285243567,0.1888640561777345,0.8953873219728545,0.7376038903643917,0.4949550592391403,0.16873187328367842,0.16188141554735888,0.40724598211044394,0.22786863361001802,0.45334995312117554,0.12125492625443281,0.13732249997684437,0.1379420739287333,0.20841797583576305,0.4759702489736073,0.44591815305232174,0.5203194431438065,0.7406083492738684,0.15988817337474892,0.18473957883449643,0.8849852457432945,0.7384317632922679,0.48458568115599476,0.1908807324763768,0.17954890467660142,0.4219259676476009,0.22470813732955358,0.4323997130050772,0.13927871044087808,0.15493044013847368,0.15661409473060683,0.23323212011633737,0.49035761921614274,0.4435484470505737,0.5199349851805393,0.7020760251057448,0.15491327300862134,0.18722779565819092,0.8951272774429828,0.7440923115259692,0.49749174280888586,0.2120040838000493,0.20237724852732666,0.43382860177483307,0.22877324257627762,0.41280738634773617,0.16115309807927525
522,522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13732249997684437,0.1379420739287333,0.20841797583576305,0.4759702489736073,0.44591815305232174,0.5203194431438065,0.7406083492738684,0.15988817337474892,0.18473957883449643,0.8849852457432945,0.740537072762237,0.48458568115599476,0.1908807324763768,0.17954890467660142,0.41521926970862033,0.22470813732955358,0.4323997130050772,0.13927871044087808,0.15493044013847368,0.15661409473060683,0.23323212011633737,0.49035761921614274,0.4435484470505737,0.5199349851805393,0.7021960233961013,0.15491327300862134,0.18722779565819092,0.8951272774429828,0.7440923115259692,0.49749174280888586,0.2120040838000493,0.20237724852732666,0.4303498962447823,0.22877324257627762,0.41280738634773617,0.16115309807927525,0.16860997085704266,0.1700314868190244,0.2560488057979226,0.5119429742375003,0.44320615735770774,0.5133409723732827,0.6769783351016431,0.15654040134269367,0.20118711165207226,0.8351283846796327,0.6952233923957765,0.5307926906642746,0.23709856867414006,0.22516434987269737,0.45302954166294596,0.22261739060481583,0.4132531840297038,0.18957565404362298
523,523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15493044013847368,0.15661409473060683,0.23323212011633737,0.49035761921614274,0.4435484470505737,0.5199349851805393,0.7021960233961013,0.15491327300862134,0.18722779565819092,0.8951272774429828,0.7462137595295092,0.49749174280888586,0.2120040838000493,0.20237724852732666,0.4237409310206426,0.22877324257627762,0.41280738634773617,0.16115309807927525,0.16860997085704266,0.1700314868190244,0.2560488057979226,0.5119429742375003,0.44320615735770774,0.5133409723732827,0.6770940437142656,0.15654040134269367,0.20118711165207226,0.8351283846796327,0.6952233923957765,0.5307926906642746,0.23709856867414006,0.22516434987269737,0.44966881174236667,0.22261739060481583,0.4132531840297038,0.18957565404362298,0.19942763709124883,0.1998233653461679,0.28737466952372753,0.5104733343603471,0.44373478686793755,0.5195405212666606,0.6579840047982909,0.16388302220945875,0.22083093815521548,0.7870588104739866,0.6504469006675366,0.558620630011202,0.2740396887203055,0.25815755103279747,0.4609762475349576,0.20429242757476745,0.4343205904634917,0.22158126253071475
524,524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16860997085704266,0.1700314868190244,0.2560488057979226,0.5119429742375003,0.44320615735770774,0.5133409723732827,0.6770940437142656,0.15654040134269367,0.20118711165207226,0.8351283846796327,0.6972055124297646,0.5307926906642746,0.23709856867414006,0.22516434987269737,0.4432839806662767,0.22261739060481583,0.4132531840297038,0.18957565404362298,0.19942763709124883,0.1998233653461679,0.28737466952372753,0.5104733343603471,0.44373478686793755,0.5195405212666606,0.6580964669146916,0.16388302220945875,0.22083093815521548,0.7870588104739866,0.6504469006675366,0.558620630011202,0.2740396887203055,0.25815755103279747,0.45766434425901165,0.20429242757476745,0.4343205904634917,0.22158126253071475,0.24120638098103736,0.24527921257062613,0.314422863072901,0.5142211905937293,0.45006935571172235,0.516662039810136,0.6279853258261242,0.17189558539427927,0.22305905194822895,0.7247427485445295,0.6104562734471928,0.5721276036569161,0.31205777847773064,0.29197557059774404,0.47016885677354003,0.17951266752191253,0.42500333389875844,0.27157581777249046
525,525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19942763709124883,0.1998233653461679,0.28737466952372753,0.5104733343603471,0.44373478686793755,0.5195405212666606,0.6580964669146916,0.16388302220945875,0.22083093815521548,0.7870588104739866,0.6523013604670206,0.558620630011202,0.2740396887203055,0.25815755103279747,0.45137227573313043,0.20429242757476745,0.4343205904634917,0.22158126253071475,0.24120638098103736,0.24527921257062613,0.314422863072901,0.5142211905937293,0.45006935571172235,0.516662039810136,0.6280926605915533,0.17189558539427927,0.22305905194822895,0.7247427485445295,0.6104562734471928,0.5721276036569161,0.31205777847773064,0.29197557059774404,0.46691343529920765,0.17951266752191253,0.42500333389875844,0.27157581777249046,0.30624481739173504,0.31061206993926266,0.35071766636129553,0.5053052631551536,0.44379371761823005,0.4987311344941603,0.5989438956739693,0.17621531392419734,0.23733119260057145,0.683754544688234,0.5951701103304856,0.568721015049924,0.35786496444645266,0.32958973093149835,0.47904182086844704,0.17487173812025175,0.4353568659659992,0.30951628675904025
526,526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24120638098103736,0.24527921257062613,0.314422863072901,0.5142211905937293,0.45006935571172235,0.516662039810136,0.6280926605915533,0.17189558539427927,0.22305905194822895,0.7247427485445295,0.6121967177744526,0.5721276036569161,0.31205777847773064,0.29197557059774404,0.46072867285584373,0.17951266752191253,0.42500333389875844,0.27157581777249046,0.30624481739173504,0.31061206993926266,0.35071766636129553,0.5053052631551536,0.44379371761823005,0.4987311344941603,0.5990462667006533,0.17621531392419734,0.23733119260057145,0.683754544688234,0.5951701103304856,0.568721015049924,0.35786496444645266,0.32958973093149835,0.47584091721214944,0.17487173812025175,0.4353568659659992,0.30951628675904025,0.37937528714034296,0.38797730577425754,0.38837013976548884,0.5171585922992774,0.44426163517208783,0.5049030998512916,0.5594317135798536,0.1756943748798015,0.24370759447197932,0.6394281089392573,0.5610010976759061,0.5920756034122228,0.396358086137213,0.3655445345476921,0.4830367966943445,0.1746195527319253,0.44340526274485237,0.36530442786445727
527,527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30624481739173504,0.31061206993926266,0.35071766636129553,0.5053052631551536,0.44379371761823005,0.4987311344941603,0.5990462667006533,0.17621531392419734,0.23733119260057145,0.683754544688234,0.5968669729680499,0.568721015049924,0.35786496444645266,0.32958973093149835,0.4697597296072922,0.17487173812025175,0.4353568659659992,0.30951628675904025,0.37937528714034296,0.38797730577425754,0.38837013976548884,0.5171585922992774,0.44426163517208783,0.5049030998512916,0.5595273312149818,0.1756943748798015,0.24370759447197932,0.6394281089392573,0.5610010976759061,0.5920756034122228,0.396358086137213,0.3655445345476921,0.47986043921706883,0.1746195527319253,0.44340526274485237,0.36530442786445727,0.43129889914932856,0.4400150781670836,0.4334754559537438,0.5453615141330328,0.47019173513586354,0.5113377187251029,0.5305594937815309,0.17402464864744008,0.24712647002976218,0.5973798597079578,0.5435783273079375,0.6411610794201044,0.4332971290351373,0.4054867174331036,0.498341555241987,0.18051494184739547,0.4589308584738776,0.39317239597082837
528,528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08279834700075152,0.08616342653430066,0.2651622429197319,0.617779263002241,0.6257466961174503,0.31581424023622673,0.4764517396718294,0.27030887594681774,0.46748160849466225,0.6449476274875603,0.5212828228725993,0.5503771657221357,0.24988520442421583,0.2517042254312045,0.6377090772245936,0.16108872524888446,0.5265324874759982,0.21854089304554675,0.0881733645198874,0.09147376017877952,0.24688920422506688,0.6210844563083024,0.6545543458239536,0.30291325697128935,0.4995870255022479,0.2756456582883577,0.4465621026049178,0.6701637763275752,0.5229739835376217,0.5606052284183831,0.23954441270634472,0.23646846323266676,0.6330100310063855,0.15935548629425444,0.5238120410596032,0.2186646885985214,0.08078637931499548,0.08010600063124697,0.2353210358221532,0.5812387095337859,0.6132655134086891,0.27417587125679743,0.4952913680653547,0.2796986997785171,0.4283056589372197,0.6690443100137378,0.5237747007244844,0.5536496788751668,0.23686492708350135,0.2305320236905455,0.6352375108663703,0.19112992550476182,0.5461785425410453,0.214260820805748
529,529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881733645198874,0.09147376017877952,0.24688920422506688,0.6210844563083024,0.6545543458239536,0.30291325697128935,0.4995870255022479,0.2756456582883577,0.4465621026049178,0.6701637763275752,0.5244650110567798,0.5606052284183831,0.23954441270634472,0.23646846323266676,0.6287522876535835,0.15935548629425444,0.5238120410596032,0.2186646885985214,0.08078637931499548,0.08010600063124697,0.2353210358221532,0.5812387095337859,0.6132655134086891,0.27417587125679743,0.49537602288231297,0.2796986997785171,0.4283056589372197,0.6690443100137378,0.5237747007244844,0.5536496788751668,0.23686492708350135,0.2305320236905455,0.6329963144864719,0.19112992550476182,0.5461785425410453,0.214260820805748,0.09615653023812291,0.09359621582842222,0.23002268616914806,0.5478636121283151,0.6090984497129486,0.27294809490233574,0.49120039559962436,0.28966661831853713,0.4622748077346889,0.6556937474791784,0.5216385786998881,0.5512990269200602,0.2198877377339931,0.2164637536741764,0.6315559928874531,0.20209128541707794,0.5304461975038728,0.23902188592342305
530,530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08078637931499548,0.08010600063124697,0.2353210358221532,0.5812387095337859,0.6132655134086891,0.27417587125679743,0.49537602288231297,0.2796986997785171,0.4283056589372197,0.6690443100137378,0.5252680111322722,0.5536496788751668,0.23686492708350135,0.2305320236905455,0.6287384119973815,0.19112992550476182,0.5461785425410453,0.214260820805748,0.09615653023812291,0.09359621582842222,0.23002268616914806,0.5478636121283151,0.6090984497129486,0.27294809490233574,0.4912843511907379,0.28966661831853713,0.4622748077346889,0.6556937474791784,0.5216385786998881,0.5512990269200602,0.2198877377339931,0.2164637536741764,0.6292921762957384,0.20209128541707794,0.5304461975038728,0.23902188592342305,0.08820051246611911,0.0859644418888101,0.22990399777677212,0.5386524762561096,0.60099735464481,0.28656106442636253,0.5113518839575105,0.2915678344438481,0.47132403212949203,0.6565953639828255,0.5227006691748086,0.5414275394643899,0.21714340156482423,0.2200219204951566,0.6235229897545104,0.20191015194255418,0.5335240295264256,0.2420908055643659
531,531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615653023812291,0.09359621582842222,0.23002268616914806,0.5478636121283151,0.6090984497129486,0.27294809490233574,0.4912843511907379,0.28966661831853713,0.4622748077346889,0.6556937474791784,0.5231257989065891,0.5512990269200602,0.2198877377339931,0.2164637536741764,0.6249912991449625,0.20209128541707794,0.5304461975038728,0.23902188592342305,0.08820051246611911,0.0859644418888101,0.22990399777677212,0.5386524762561096,0.60099735464481,0.28656106442636253,0.511439283825404,0.2915678344438481,0.47132403212949203,0.6565953639828255,0.5227006691748086,0.5414275394643899,0.21714340156482423,0.2200219204951566,0.6212098162851627,0.20191015194255418,0.5335240295264256,0.2420908055643659,0.08497953204547927,0.0797536892613434,0.22144739519890994,0.5199634760202305,0.5668210479235385,0.25788441031812215,0.4950122968515497,0.28343840142787174,0.43704619380123355,0.6671287306506373,0.4964659254924686,0.4987257437318138,0.2098219624214883,0.21755048122071843,0.6164444356652606,0.1825116801893651,0.49266411280379985,0.22377318006749541
532,532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08820051246611911,0.0859644418888101,0.22990399777677212,0.5386524762561096,0.60099735464481,0.28656106442636253,0.511439283825404,0.2915678344438481,0.47132403212949203,0.6565953639828255,0.5241909174597236,0.5414275394643899,0.21714340156482423,0.2200219204951566,0.6168151692291647,0.20191015194255418,0.5335240295264256,0.2420908055643659,0.08497953204547927,0.0797536892613434,0.22144739519890994,0.5199634760202305,0.5668210479235385,0.25788441031812215,0.49509690396987227,0.28343840142787174,0.43704619380123355,0.6671287306506373,0.4964659254924686,0.4987257437318138,0.2098219624214883,0.21755048122071843,0.6140877697034763,0.1825116801893651,0.49266411280379985,0.22377318006749541,0.07013156533519103,0.0662261910131579,0.2214772847103197,0.5062289213845212,0.5657353462119317,0.26855974935319393,0.502853856581548,0.28175196367824623,0.42673009529169215,0.6633718635635093,0.4935592828040114,0.488232808357562,0.2015018561208751,0.20912318160977025,0.6190557296884519,0.1708165599952426,0.4401948179552264,0.24542247866957906
533,533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08497953204547927,0.0797536892613434,0.22144739519890994,0.5199634760202305,0.5668210479235385,0.25788441031812215,0.49509690396987227,0.28343840142787174,0.43704619380123355,0.6671287306506373,0.49788137708381985,0.4987257437318138,0.2098219624214883,0.21755048122071843,0.6096104941043204,0.1825116801893651,0.49266411280379985,0.22377318006749541,0.07013156533519103,0.0662261910131579,0.2214772847103197,0.5062289213845212,0.5657353462119317,0.26855974935319393,0.5029398039731854,0.28175196367824623,0.42673009529169215,0.6633718635635093,0.4935592828040114,0.488232808357562,0.2015018561208751,0.20912318160977025,0.61671510820187,0.1708165599952426,0.4401948179552264,0.24542247866957906,0.07520316463173694,0.07331371176381153,0.20279253373970846,0.5080683741243681,0.5015183762917852,0.23350820039643816,0.48608372280504963,0.28903412143945695,0.4857139764190219,0.65669180701697,0.49544262744339385,0.47621051404102377,0.19033862448074343,0.1963281223038232,0.6148404956558814,0.15812758163103208,0.46687246676759786,0.25861286476944334
534,534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07013156533519103,0.0662261910131579,0.2214772847103197,0.5062289213845212,0.5657353462119317,0.26855974935319393,0.5029398039731854,0.28175196367824623,0.42673009529169215,0.6633718635635093,0.49496644739758977,0.488232808357562,0.2015018561208751,0.20912318160977025,0.6122683144522801,0.1708165599952426,0.4401948179552264,0.24542247866957906,0.07520316463173694,0.07331371176381153,0.20279253373970846,0.5080683741243681,0.5015183762917852,0.23350820039643816,0.4861668038584126,0.28903412143945695,0.4857139764190219,0.65669180701697,0.49544262744339385,0.47621051404102377,0.19033862448074343,0.1963281223038232,0.6124739746661005,0.15812758163103208,0.46687246676759786,0.25861286476944334,0.0642046024856892,0.06258981109339824,0.20292739425557182,0.5011252832004764,0.4924081185410758,0.2306025169409891,0.4916096092916721,0.30686237812637085,0.5142158514144124,0.6679277654950821,0.508652775586983,0.4515644349039629,0.18594741836121456,0.1974849413973355,0.6120870371437627,0.1609959577563307,0.4478540272999767,0.24370299069522106
535,535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07520316463173694,0.07331371176381153,0.20279253373970846,0.5080683741243681,0.5015183762917852,0.23350820039643816,0.4861668038584126,0.28903412143945695,0.4857139764190219,0.65669180701697,0.4968551615558655,0.47621051404102377,0.19033862448074343,0.1963281223038232,0.6079779761435035,0.15812758163103208,0.46687246676759786,0.25861286476944334,0.0642046024856892,0.06258981109339824,0.20292739425557182,0.5011252832004764,0.4924081185410758,0.2306025169409891,0.49169363482527273,0.30686237812637085,0.5142158514144124,0.6679277654950821,0.508652775586983,0.4515644349039629,0.18594741836121456,0.1974849413973355,0.6097035981828818,0.1609959577563307,0.4478540272999767,0.24370299069522106,0.052009265956989334,0.05015382340663953,0.20165079681551823,0.47004666837242537,0.444726439389048,0.22928988883563517,0.4864451435882864,0.29341738711960597,0.4983944529287341,0.6575856812392451,0.5192580020520845,0.4147688915157146,0.18093636944592253,0.19464559335972245,0.599714120773856,0.13164733482585178,0.44015211967042833,0.23290731184068586
536,536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642046024856892,0.06258981109339824,0.20292739425557182,0.5011252832004764,0.4924081185410758,0.2306025169409891,0.49169363482527273,0.30686237812637085,0.5142158514144124,0.6679277654950821,0.5101029725565648,0.4515644349039629,0.18594741836121456,0.1974849413973355,0.605175458312965,0.1609959577563307,0.4478540272999767,0.24370299069522106,0.052009265956989334,0.05015382340663953,0.20165079681551823,0.47004666837242537,0.444726439389048,0.22928988883563517,0.4865282864154097,0.29341738711960597,0.4983944529287341,0.6575856812392451,0.5192580020520845,0.4147688915157146,0.18093636944592253,0.19464559335972245,0.5972546593704182,0.13164733482585178,0.44015211967042833,0.23290731184068586,0.03304214281672166,0.03329525247321179,0.19613112683308076,0.4692540666997642,0.45752813730110065,0.22105516612939713,0.5003982770325467,0.27835310725743234,0.475343086217787,0.6489252090765727,0.526473968461854,0.4253477467818956,0.18076555466575142,0.18946618648532385,0.590999252063331,0.14662609140582727,0.442024941508536,0.2019312402403851
537,537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052009265956989334,0.05015382340663953,0.20165079681551823,0.47004666837242537,0.444726439389048,0.22928988883563517,0.4865282864154097,0.29341738711960597,0.4983944529287341,0.6575856812392451,0.5207384351041563,0.4147688915157146,0.18093636944592253,0.19464559335972245,0.592582089431681,0.13164733482585178,0.44015211967042833,0.23290731184068586,0.03304214281672166,0.03329525247321179,0.19613112683308076,0.4692540666997642,0.45752813730110065,0.22105516612939713,0.5004838047184297,0.27835310725743234,0.475343086217787,0.6489252090765727,0.526473968461854,0.4253477467818956,0.18076555466575142,0.18946618648532385,0.5884862442213552,0.14662609140582727,0.442024941508536,0.2019312402403851,0.029622982388590124,0.028154782733126507,0.18670562984605443,0.5132778372637881,0.5030489002580825,0.22341689558659672,0.49486269792620574,0.2716835899079577,0.46605081931904646,0.6622303124753355,0.5425587182668872,0.45984017376932607,0.17353619649306437,0.17660736974066457,0.5930631049047047,0.1566109291142852,0.45832306822581725,0.20274396633757813
538,538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03304214281672166,0.03329525247321179,0.19613112683308076,0.4692540666997642,0.45752813730110065,0.22105516612939713,0.5004838047184297,0.27835310725743234,0.475343086217787,0.6489252090765727,0.527974974630052,0.4253477467818956,0.18076555466575142,0.18946618648532385,0.5837119449045157,0.14662609140582727,0.442024941508536,0.2019312402403851,0.029622982388590124,0.028154782733126507,0.18670562984605443,0.5132778372637881,0.5030489002580825,0.22341689558659672,0.4949472794751959,0.2716835899079577,0.46605081931904646,0.6622303124753355,0.5425587182668872,0.45984017376932607,0.17353619649306437,0.17660736974066457,0.5905627779157621,0.1566109291142852,0.45832306822581725,0.20274396633757813,0.04875682585748094,0.04835668398734337,0.18458698313705912,0.5075377521162472,0.516206212944923,0.21001679970626785,0.509280310587391,0.2817000786493075,0.5126611184120311,0.6642572959866748,0.548328876312185,0.4628186519116475,0.17746389588464181,0.17447538329560555,0.5933447073312231,0.15788326494653543,0.5671968561059355,0.2359500686683299
539,539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029622982388590124,0.028154782733126507,0.18670562984605443,0.5132778372637881,0.5030489002580825,0.22341689558659672,0.4949472794751959,0.2716835899079577,0.46605081931904646,0.6622303124753355,0.5441055829392422,0.45984017376932607,0.17353619649306437,0.17660736974066457,0.5858125701226186,0.1566109291142852,0.45832306822581725,0.20274396633757813,0.04875682585748094,0.04835668398734337,0.18458698313705912,0.5075377521162472,0.516206212944923,0.21001679970626785,0.5093673563835688,0.2817000786493075,0.5126611184120311,0.6642572959866748,0.548328876312185,0.4628186519116475,0.17746389588464181,0.17447538329560555,0.5908461105814298,0.15788326494653543,0.5671968561059355,0.2359500686683299,0.04153332355232996,0.04514749329440024,0.162027997565742,0.5079167762059491,0.5417165898100142,0.20464616213985742,0.5080697886714857,0.29398933521576937,0.49425209003327986,0.6904085810783274,0.5456072945750576,0.4863040057653105,0.16917944531726545,0.16517026546907113,0.5958281608156736,0.15506787483338952,0.6015969810804895,0.2050948357788912
